Publisher Story,Country,Type,Position,Media name,Post time,Expiration time,Duration (hrs),Topsnap views,Attachment views,Total time viewed (sec),Topsnap time viewed (sec),Attachment time viewed (sec),Average time viewed per user (sec),Average time per topsnap view (sec),Average time per attachment view (sec),Unique viewers,Unique completers,Completion rate,Unique topsnap views,Unique attachment viewers,Attachment conversion rate,Subscribers added,Unique sharers,Shares,Viewers from shares,Screenshots,Males,Females,Unknown gender,13-17,18-24,25-34,35+,Unknown age,Tags,Drop-off rate,Unique topsnaps per user,Topsnap duration (sec),Number of tiles,Attachment type,SnapId,EditionId
44973.4188,IE,SNAP,39,SNAP-419,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,24.686,24.686,0,4.1143,4.1143,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,2.55E+15,2.41E+15
44973.4188,IE,SNAP,40,SNAP-420,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,31.46,31.46,0,5.2433,5.2433,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,5,0,NONE,2.55E+15,2.41E+15
44973.4188,IE,SNAP,41,SNAP-421,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,11.555,11.555,0,1.9258,1.9258,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1667,,2,0,NONE,2.55E+15,2.41E+15
44973.4188,IE,SNAP,42,SNAP-422,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,23.425,23.425,0,4.685,4.685,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,2.55E+15,2.41E+15
44973.4188,IE,SNAP,43,SNAP-423,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,28.252,28.252,0,5.6504,5.6504,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,5,0,NONE,2.55E+15,2.41E+15
44973.4188,NZ,PUBLISHER_STORY,,SNAP-424,2/16/23 17:00,2/21/23 14:01,117,1487,BELOW_MINIMUM,6518.2861,6518.2861,0,101.8482,4.3835,,64,BELOW_MINIMUM,0.125,1376,BELOW_MINIMUM,0,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,63,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,34,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,,21.5,,1,,All,2.41E+15
44973.4188,NZ,SNAP,1,SNAP-425,2/16/23 17:00,2/21/23 14:01,117,67,BELOW_MINIMUM,246.374,246.374,0,4.2478,3.6772,NaN,58,58,1,58,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,54,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,31,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.2069,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,2,SNAP-426,2/16/23 17:00,2/21/23 14:01,117,40,BELOW_MINIMUM,138.516,138.516,0,3.8477,3.4629,NaN,36,36,1,36,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,34,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1111,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,3,SNAP-427,2/16/23 17:00,2/21/23 14:01,117,32,BELOW_MINIMUM,136.392,136.392,0,4.2622,4.2622,NaN,32,32,1,32,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,30,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0313,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,4,SNAP-428,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,67.999,67.999,0,2.6153,2.6153,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0385,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,5,SNAP-429,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,74.364,74.364,0,3.7182,3.7182,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,6,SNAP-430,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,55.84,55.84,0,2.792,2.792,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.05,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,7,SNAP-431,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,43.813,43.813,0,2.3059,2.3059,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1053,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,8,SNAP-432,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,40.2,40.2,0,2.2333,2.2333,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,9,SNAP-433,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,51.654,51.654,0,2.8697,2.8697,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0556,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,10,SNAP-434,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,76.392,76.392,0,4.4936,3.8196,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0588,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,11,SNAP-435,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,72.189,72.189,0,4.5118,3.2813,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,12,SNAP-436,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,140.646,140.646,0,8.7904,6.115,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,13,SNAP-437,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,258.82,258.82,0,16.1763,12.941,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,13,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,14,SNAP-438,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,110.674,110.674,0,7.3783,6.9171,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,15,SNAP-439,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,47.269,47.269,0,3.1513,3.1513,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1333,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,16,SNAP-440,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,32.438,32.438,0,2.4952,2.4952,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,2,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,17,SNAP-441,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,64.12,64.12,0,4.9323,4.9323,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0769,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,18,SNAP-442,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,60.584,60.584,0,5.0487,4.6603,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,5,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,19,SNAP-443,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,62.54,62.54,0,5.2117,4.8108,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,20,SNAP-444,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,52.64,52.64,0,4.3867,4.0492,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,21,SNAP-445,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,30.224,30.224,0,2.5187,2.5187,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,2,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,22,SNAP-446,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,46.944,46.944,0,3.912,3.912,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,23,SNAP-447,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,80.385,80.385,0,6.6988,6.1835,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,24,SNAP-448,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,44.926,44.926,0,3.7438,3.4558,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0833,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,25,SNAP-449,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,63.771,63.771,0,5.7974,5.7974,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.0909,,7,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,26,SNAP-450,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,47.762,47.762,0,4.7762,4.7762,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,27,SNAP-451,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,30.206,30.206,0,3.0206,3.0206,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,28,SNAP-452,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,26.005,26.005,0,2.6005,2.6005,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,29,SNAP-453,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,23.839,23.839,0,2.3839,2.3839,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,3,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,30,SNAP-454,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,75.686,75.686,0,7.5686,7.5686,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1,,6,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,31,SNAP-455,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,21.123,21.123,0,4.2246,4.2246,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0,,4,0,NONE,1.44E+15,2.41E+15
44973.4188,NZ,SNAP,32,SNAP-456,2/16/23 17:00,2/21/23 14:01,117,BELOW_MINIMUM,BELOW_MINIMUM,54.952,54.952,0,5.4952,5.4952,NaN,BELOW_MINIMUM,BELOW_MINIMUM,1,BELOW_MINIMUM,BELOW_MINIMUM,0,,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,BELOW_MINIMUM,Courtroom drama | Crime in the United States | Football | Sex-Related Crimes | Soccer | True Crime Fandom | True crime,0.1,,6,0,NONE,1.44E+15,2.41E+15
